id,sangim,sogwan,name,local,twoyear,black,budget,A,B,C,mom
BG214,국토교통위원회,국토교통부,연곡-현북,1,0,1,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG215,국토교통위원회,국토교통부,양구-원통 국도건설,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG216,국토교통위원회,국토교통부,직산-부성 국도건설,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG217,국토교통위원회,국토교통부,입장-진천국도건설,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG218,국토교통위원회,국토교통부,포항-안동1-1국도건설,1,0,1,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG219,국토교통위원회,국토교통부,신림-판부 국도건설,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 그다음은 45페이지입니다. 45페이지 76번이 동면-송광 국도건설사업인데 여기서부터 66페이지 139번 무계-삼계 국도건설사업까지가 국도건설사업 관련 예산입니다.
<br><span>소위원장 이혜훈</span> 다 마찬가지네요.
<br><span>전문위원 박희석</span> 구간별로 쪼개져 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 예.
<br><span>박덕흠 위원</span> 몇 페이지?
<br><span>전문위원 박희석</span> 66페이지 139번 끝까지입니다.
<br><span>소위원장 이혜훈</span> 그런데 그 뒤에도 계속 이게 국대도건설이 어쨌든……
<br><span>전문위원 박희석</span> 그다음에는 국대도건설이 그 다음 두 페이지에 있습니다.
<br><span>소위원장 이혜훈</span> 도로의 종류는 다르지만 본질적으로 이게 다 동일한 사안들입니다. 이 동일한 사안들을 한꺼번에 통짜로 가십시다. 이거 건 별로 하다가는 며칠이 돼도 안 될 것 같습니다.
<br><span>전문위원 박희석</span> 그러면 추가로 또 말씀을 드리면  도로 직접 관련해 가지고 국대도 건설 사업하고 지역간선 8차?6차 건설까지 해서 73페이지까지 보시고 말씀 주시면 됩니다.
<br><span>소위원장 이혜훈</span> 160번까지 말씀을 다 한꺼번에 주십시오.
<br><span>전문위원 박희석</span> 73페이지까지입니다.
<br><span>소위원장 이혜훈</span> 그러시면 지금 이것 관련해서 위원님들이 서면으로 내시기도 곤란하니까 한 10분 정도 시간을 가지면서 말씀하실 것 골라서 생각나시는 대로 죽 말씀을 주십시오. 차관님  이것은 아까와 동일한 방식으로 처리하겠습니다. 그렇게 해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예  알겠습니다."
BG220,국토교통위원회,국토교통부,국도 27호선순창 가남지구 개선 실시설계 용역,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 예  그러면 그다음에 도로유지보수사업으로 78페이지 175번까지 있고요. 그다음에 79페이지 도로병목지점개선사업이 176번 사업부터 83페이지까지 있습니다.
<br><span>소위원장 이혜훈</span> 그것 다 제가 보니까 똑같은 거예요.
<br><span>전문위원 박희석</span> 83페이지까지 190번 사업까지 있고요.
<br><span>소위원장 이혜훈</span> 예  거기까지 묶지요. 나머지 교통시스템은 또 별도로 하시고.
<br><span>전문위원 박희석</span> 예  그렇게 하면 되겠습니다.
<br><span>소위원장 이혜훈</span> 위원님들 조금 설명을 올리겠습니다. 교차로 신설하는 것  단구간 확장하는 것  횡단보도 설치하는 것 지금 다 동질적인 사안이라고 보고 이 사안에 대해서 건별로 하기보다는 효율적인 심사를 위해서 종전의 그 방식으로 또 계속
했으면 좋겠습니다. 괜찮으시겠어요?
(?예? 하는 위원 있음)
그러면 83페이지까지 의견을 주십시오."
BG221,국토교통위원회,국토교통부,국도30호선 소학교차로 개선,1,1,1,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 예  그러면 그다음에 도로유지보수사업으로 78페이지 175번까지 있고요. 그다음에 79페이지 도로병목지점개선사업이 176번 사업부터 83페이지까지 있습니다.
<br><span>소위원장 이혜훈</span> 그것 다 제가 보니까 똑같은 거예요.
<br><span>전문위원 박희석</span> 83페이지까지 190번 사업까지 있고요.
<br><span>소위원장 이혜훈</span> 예  거기까지 묶지요. 나머지 교통시스템은 또 별도로 하시고.
<br><span>전문위원 박희석</span> 예  그렇게 하면 되겠습니다.
<br><span>소위원장 이혜훈</span> 위원님들 조금 설명을 올리겠습니다. 교차로 신설하는 것  단구간 확장하는 것  횡단보도 설치하는 것 지금 다 동질적인 사안이라고 보고 이 사안에 대해서 건별로 하기보다는 효율적인 심사를 위해서 종전의 그 방식으로 또 계속
했으면 좋겠습니다. 괜찮으시겠어요?
(?예? 하는 위원 있음)
그러면 83페이지까지 의견을 주십시오."
BG222,국토교통위원회,국토교통부,무안국제공항 활주로 연장,1,0,0,500000000,1,0,0,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 예  137페이지입니다. 15번 무안국제공항 활주로 연장사업입니다. 
<br><span>윤영일 위원</span> 이것은 제가 말씀을 드려야 되겠네요. 우선 정부 측의 의견을 좀……
<br><span>소위원장 이혜훈</span> 정부가 왜 안 된다고 하시는지 사유를 말씀해 주십시오.
<br><span>국토교통부제1차관 손병석</span> 저희들이 수용 곤란 하다고 한 것은 광주무안공항의 통합이 추진 중에 있지 않습니까. 그래서 통합 후에 중장거리 노선신설이 지금 급한 것으로 알고 있습니다. 그래서 노선신설이나 항공수요나 이런 것들을 감안해서 활주로 연장을 결정해야 되지 않을까 싶습니다. 현재 2800m 활주로도 중단거리 노선 취항은 가능하고 또 중단기 항공수요 대응에도 문제가 없다는 그런 판단입니다.
<br><span>윤영일 위원</span> 그래서 제가 말씀을 드리는 건데요 바로 그 점이에요. 그러니까 인식이 전혀 반대 방향인데요. 무안공항이 거점공항의 역할을 하기 위해서 김포 제주 김해 이런 것과 같은 거점공항이거든요  아시잖아요. 그리고 2021년까지 광주군공항까지
같이 통합 이전하겠다  완료를 해야 된다. 그리고 똑같이 마찬가지로 거점공항을 또 활성화하기 위한 차원에서 정부 측에서도 활성화하기 위한 차원으로 국내선뿐만 아니라 국제선도 취항을 하게 하겠다는 내용이기 때문에 그래서 지금 2800m의 활주로를 3200m 정도로 늘려야 된다 하는 거거든요. 그러니까 그에 대한 것들 국토부가 그 필요성을 더 절실히 느껴야 되는데 반대로 인식하고 있으니까 제가 말을 하지 않을 수 없잖아요  그거. 아니  왜 자꾸자꾸 서로 미뤄  정확하게 딱 똑 부러지게 얘기해야지.
<br><span>소위원장 이혜훈</span> 예  정부가 말씀하십시오.
<br><span>윤영일 위원</span> 그리고 더더군다나 KTX도 무안공항을 경유해서 가도록 이미 정해져 있잖아요. 그러니까 그런 차원에서도 정부가 선제적으로 나서도 부족할 것을 가지고 이것 하는 것까지도 못하겠다고 한다면 알아서 하세요  알아서 해.
<br><span>국토교통부항공정책실장 손명수</span> 우선 당장은 충분하다고 생각합니다만 중장거리 노선이 되면 그때 하면 되지 않을까 저희는 보고 있는데요.
<br><span>윤영일 위원</span> 방금처럼……
<br><span>소위원장 이혜훈</span> 전향적으로 검토하십시오.
<br><span>윤영일 위원</span> 아니 아니요  중장거리 그런 부분의 수요가 벌써 제기가 되어졌기 때문에 드리는 말씀이다 이 얘기지요. 아시겠습니까? 제가 얘기 더 할까요? 적극적으로 검토해 보세요.
<br><span>국토교통부제1차관 손병석</span> 그러면 이 부분을 저희들에게 조금만 시간을 더 주십시오. 조금만 더 주면 저희들 실무진하고 더 협의를 해 보고 방향을 결정하겠습니다.
<br><span>소위원장 이혜훈</span> 예  그럼 그렇게 정리하고
<br>
<br>
<span>국토교통위원회 예산결산기금심사소위원회 제2차 (2018년 11월 12일)</span>
<br>
<br><span>전문위원 박희석</span> 다음 137페이지 무안국제공항 활주로 연장 사업입니다. 당초 정부안에는 없는데 20억 증액하자는 의견이 있었습니다마는 소소위에서는 정부안대로 없는 것으로 하자고 이렇게 결론이 났습니다.
<br><span>소위원장 이혜훈</span> 말씀하십시오.
<br><span>국토교통부제1차관 손병석</span> 저희들은 기본적으로는 수용이 곤란하다는 입장입니다. 다만 항공수요 증가 추이 등을 감안해서 우리 소위에서 논의해 주시면 거기에 따르도록 하겠습니다.
<br><span>소위원장 이혜훈</span> 위원님들 말씀해 주십시오.
<br><span>윤영일 위원</span> 이건 제가 말씀드리지 않을 수가 없는데요 다시 한번 확인하십시다. 정부 측에서는 수용 곤란하다는 입장을 분명히 지금 말씀을 하신다는 거예요?
<br><span>국토교통부제1차관 손병석</span> 기본적으로는 저희들 당초 수용곤란으로 말씀드린 것은……
<br><span>윤영일 위원</span> 아니  입장을 분명히 해 줘야지. 왜 그렇게 말이 왔다 갔다 하고 그래요? 나닌 이것 반영하고 안 하고를 떠나서  정부 주체 입장에서는 분명한 입장을 얘기해 주셔야지 이렇게 얘기할 때 다르고 저렇게 얘기할 때 다르고 그렇게 하는 게 됩니까?
<br><span>국토교통부제1차관 손병석</span> 정확하게 말씀드리면 소위에서 결정을 해 주시면 거기에 따르겠다는 그런 말씀입니다.
<br><span>윤영일 위원</span> 제가 이것 말씀을 드렸던 건데요  광주 군공항을 이전하기로 확정을 했어요. 그리고 무안공항을 경유하는 그러한 노선으로 KTX도 확정을 했잖아요  정부 측에서. 그리고 정부 측에서 거점공항으로 육성하도록 그렇게 정해 놓고 한 것들이  이게 따라가 주지 않으면 안 되겠다는 것 때문에 설계 착수비 20억 반영을 해 달라고 하는 건데 왜 뒤에서 얘기하는 것하고 다르고 공개적으로 얘기하는 게 말이 다릅니까  국토부가? 분명히 하세요  그런 것.
<br><span>소위원장 이혜훈</span> 자  이렇게 하시지요. 위원님들 의견을 듣고 여기서 결론을 내십시다. 위원님들은 어떠십니까?
<br><span>박홍근 위원</span> 국토부 20억 증액이 제가 보기에는 크게 무리한 요구는 아닌 것 같고. 이게 지금 확장공사 시작하는 거잖아요? 그래서 아까 말씀 하신 것처럼 KTX가……
<br><span>윤영일 위원</span> 제가 확인을 했어요. 했는데 지금 말을 달리하잖아요. 그래서 제가 화를 내잖아요. 무슨 얘기입니까  그게?
<br><span>박홍근 위원</span> 아마 실제 수요에 대한 걱정들이 좀 있어서 그런 것 같은데 지금 윤영일 위원님 말씀처럼 향후 KTX 경유……
<br><span>윤영일 위원</span> 저는 금액 갖고 얘기하고 싶은 생각이 없어요. 말이 왔다 갔다 하면서 자꾸 달라요. 그렇기 때문에 제가 말씀드리는 거예요.
<br><span>소위원장 이혜훈</span> 그만큼 정부도 고민이 깊고 어렵지 않겠습니까.
<br><span>윤영일 위원</span> 아니  고민한다고…… 정부 입장을 제가 확인을 했거든요.
<br><span>박홍근 위원</span> 그래서 저는 정부가 좀 전향적으로…… 소위에서 논의된 것을 수용하겠다고 말씀하셨잖아요?
<br><span>국토교통부제1차관 손병석</span> 예.
<br><span>박홍근 위원</span> 그래서 그런 필요성이나 이런 것들을 말씀하셨으니까 소위에서 얘기되면 그건 수용할 수는 있는 것이지요?
<br><span>국토교통부제1차관 손병석</span> 예  그렇습니다.
<br><span>소위원장 이혜훈</span> 그게 실시설계비가 얼마나 듭니까? 활주로 한 500m 연장하는 거지요?
<br><span>국토교통부항공정책실장 손명수</span> 400m 연장하는 거고요. 지금 기본계획 예산 자체는 많이 들지 않고요 실시설계를 할 때는 보통 1% 들기 때문에 한 300억이면  그것도 한 30억 정도면.
<br><span>소위원장 이혜훈</span> 30억. 그러면 지금은 기본계획 단계 아닌가요?
<br><span>국토교통부항공정책실장 손명수</span> 예  기본계획하겠다는 겁니다.
<br><span>박홍근 위원</span> 그래서 20억으로 해 달라는 건데……
<br><span>소위원장 이혜훈</span> 그런데 기본계획은 그렇게는 안 들지 않아요?
<br><span>국토교통부항공정책실장 손명수</span> 그래서 액수가 중요한 건 아닌 것 같고요.
<br><span>소위원장 이혜훈</span> 그러면 이렇게 하시면 어떻습니까  윤영일 위원님? 무안공항의 활주로 확장에 대해서 정부 의지를 천명하는 게 필요하신 것 같은데 지금은 실시설계 단계가 아니면 기본계획 정도 비용을 반영해서 넘어가면 어떻습니까?
<br><span>윤영일 위원</span> 천명하는 차원을 제가 떠난다고 말씀을 드렸잖아요.
<br><span>소위원장 이혜훈</span> 그런데 실시설계가 올해 안에 들어갈 수 있습니까  내년 2019년 안에?
<br><span>국토교통부항공정책실장 손명수</span> 들어갈 수 있습니다. 지금 부지가 매입되어 있기 때문에 예산을 반영해 주시면 바로……
<br><span>윤영일 위원</span> 아니  다른 게 아니고 연장하는 거라고 제가 말씀 또 다시 강조를 하지 않습니까.
<br><span>소위원장 이혜훈</span> 연장인 것 잘 알고 있습니다  위원님. 위원님들 의견 말씀해 주십시오.
<br><span>송석준 위원</span> 그런데 이것을 왜 수용곤란이라고 했어요? 지금 항공실장님 얘기 들어 보면 이것 수용해도 될 것 같은데.
<br><span>윤영일 위원</span> 제가 더 깊은 얘기 꺼낼까요? 왜  사람이 생각을 해 보세요. 왜 저한테 얘기할 때는 그게 아니라고 얘기하고 여기 와서는 또 다른 얘기를 하고 이렇게 하는 거예요?
<br><span>박홍근 위원</span> 윤 위원님  지금 정부는 우리가 여기서 논의하면 수용하겠다고 얘기하셨으니까……
<br><span>소위원장 이혜훈</span> 이를 정리를 해야 되니까 여기서 결론을 내십시다.
<br><span>윤영일 위원</span> 제가 달리 화를 내는 게 아니고요 입장을 확인했어요  제가. 그런데 또 다른 얘기를 달리하기 때문에 제가 드리는 말씀이에요
<br><span>소위원장 이혜훈</span> 위원님들  일단 이 증액을 받느냐 마느냐에 대한 의견이 어떠십니까? 반대 의견 없으시면 받고 넘어갑니다.
<br><span>박홍근 위원</span> 저는 수용했으면 합니다.
<br><span>윤영일 위원</span> 못 받겠다고 하면 저도 안 받을 거예요. 그렇게 하시면 안 돼요  일을.
<br><span>소위원장 이혜훈</span> 그러면 받고 넘어가겠습니다.
(?예? 하는 위원 있음)"
BG223,국토교통위원회,국토교통부,부산 금정구 선동 상현 공영주차장 조성,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 다음입니다. 11페이지의 균특의 지역자율계정입니다. 주차환경개선지원 사업인데요. 내용은 지역별로 공영주차장 조성 사업비를 지원하는 내용입니다. 그래서 그다음 페이지까지 해서 각각 한 열 다섯 군데 지역에 공영주차장 조성 사업비를 지원하는 사업이 되겠습니다. 정부 의견이 전체적으로 일부수용이기 때문에 그 일부수용 금액을 정리하시면 되겠습니다.
<br><span>소위원장 이혜훈</span> 이거 건별로 하지 마시고 정리해서 표로 주시고 그거 가지고 하고 넘어가지요. 이걸 지금 건별로 언제 다 이거 3200만 원짜리 논하고 있겠습니까?
<br><span>국토교통부제1차관 손병석</span> 그 부분 저희들이 총괄적으로 정부에서 정리를 해서 보고를 드리고요.
<br><span>소위원장 이혜훈</span> 예  그렇게 하고 넘어가십시다.
<br><span>국토교통부제1차관 손병석</span> 다만 이것도 다시 한번 말씀드리지만 이게 지금 포괄보조사업 자율편성계정이기 때문에  아까 그 지방하천의 경우에는 국가가 정하는 부분들의 몫이 있는데 이것은 지금 그게 없습니다. 없기 때문에  사실 그러면 그것은 일단 예결위에 그냥 우리는 증액 의견으로 올리기만 할 수 있을 뿐입니다.
<br><span>소위원장 이혜훈</span> 무슨 말인지 알겠습니다. 위원님들 그렇게 양해를 해 주시지요.
<br><span>국토교통부제1차관 손병석</span> 그리고 마지막으로 거제시 고현동 공영주차장 조성 부분이 있는데요. 이것은 이미 저희들……
<br><span>소위원장 이혜훈</span> 정부안에 반영이 돼 있다는 거잖아요?
<br><span>국토교통부제1차관 손병석</span> 기 반영이 돼 있습니다. 그래서 이것은 빼도 됩니다.
<br><span>소위원장 이혜훈</span> 알겠습니다.
<br><span>전문위원 박희석</span> 위원장님  그러면 정부가 일부수용이기 때문에 그 금액은 확인해서 보고를 드리겠습니다.
<br><span>소위원장 이혜훈</span> 금액은 정부가 표로 만들어 와 주십시오.
<br><span>국토교통부제1차관 손병석</span> 예.
<br>
<br>
<span>국토교통위원회 예산결산기금심사소위원회 제2차 (2018년 11월 12일)</span>
<br>
<br><span>전문위원 박희석</span> 그러면 정부안 원안대로 하는 것으로 하겠습니다. 다음은 심사자료 11페이지 주차환경개선지원 사업입니다. 소소위에서는 정부 측에서 의견을 제시한 대로 76억 원 증액 반영하는 것으로 결론을 냈습니다. 각 지역별로 대략 3억씩  어떤 경우에는 조금씩 더 해 가지고 공영주차장을 건설하는 예산입니다.
<br><span>소위원장 이혜훈</span> 알겠습니다.
<br><span>국토교통부제1차관 손병석</span> 정부 편성안 기준은 신규사업은 설계비 3억 원 그리고 계속사업은 올해 예산에 준해서 반영을 했습니다.
<br><span>소위원장 이혜훈</span> 위원님들 괜찮으시겠습니까? 넘어가겠습니다."
BG224,국토교통위원회,국토교통부,양평강하-강상,1,0,0,500000000,0,0,1,"<span>국토교통위원회 예산결산기금심사소위원회 제1차 (2018년 11월 8일)</span>
<br>
<br><span>전문위원 박희석</span> 말씀하신 것만 제가 다시 말씀드리겠습니다. 87페이지 광역도로사업이 87페이지  88페이지 두 페이지에 있고요. 그다음에 88페이지 밑에 국지도건설지원사업이 106페이지까지 있습니다.
<br><span>소위원장 이혜훈</span> 그리고 그 앞에 193번부터 위험도로……
<br><span>전문위원 박희석</span> 그리고 106페이지부터 109페이지까지가 혼잡도로 개선사업이 있습니다. 109페이지까지 보시고 말씀을 주시면 되겠습니다.
<br><span>소위원장 이혜훈</span> 84페이지 제일 마지막에 있는 193번부터 109페이지까지를 일괄해서  순서는 상관없으니까 위원님들 생각나시는 대로 말씀해주십시오
<br>
(중략)
<br>
<br><span>송석준 위원</span> 205번 국가지원지방도 강하-강상  이 사업 구간에 설계비 10억 원 반영 요청이 있는데 이것도 좀 반영해 주셨으면 좋겠습니다.
<br><span>국토교통부제1차관 손병석</span> 예.
<br>
<br>
<span>국토교통위원회 예산결산기금심사소위원회 제2차 (2018년 11월 12일)</span>
<br>
<br><span>전문위원 박희석</span> 다음 88페이지입니다. 205번 국가지원지방도 건설 사업인데 강하-강상 구간입니다. 5억 원 증액하는 것으로 그렇게 결론이 났습니다.
<br><span>소위원장 이혜훈</span> 이견 없으십니까?
(?예? 하는 위원 있음)"
